,날짜,종가,전일비,시가,고가,저가,거래량
1,2020.04.29,1560.0,5.0,1620.0,1625.0,1545.0,1787935.0
2,2020.04.28,1555.0,10.0,1565.0,1565.0,1505.0,1198567.0
3,2020.04.27,1565.0,5.0,1570.0,1580.0,1545.0,573993.0
4,2020.04.24,1570.0,30.0,1570.0,1600.0,1550.0,648018.0
5,2020.04.23,1600.0,10.0,1610.0,1620.0,1570.0,1152482.0
9,2020.04.22,1590.0,35.0,1515.0,1730.0,1515.0,3974039.0
10,2020.04.21,1555.0,60.0,1590.0,1595.0,1455.0,2026560.0
11,2020.04.20,1615.0,95.0,1530.0,1675.0,1480.0,3323734.0
12,2020.04.17,1520.0,120.0,1425.0,1650.0,1400.0,4343305.0
13,2020.04.16,1400.0,0.0,1420.0,1420.0,1350.0,1376573.0
1,2020.04.14,1400.0,25.0,1430.0,1440.0,1375.0,1198343.0
2,2020.04.13,1425.0,45.0,1540.0,1540.0,1400.0,3519570.0
3,2020.04.10,1380.0,10.0,1395.0,1410.0,1350.0,1216487.0
4,2020.04.09,1390.0,15.0,1410.0,1440.0,1380.0,1977151.0
5,2020.04.08,1405.0,55.0,1450.0,1450.0,1390.0,1935718.0
9,2020.04.07,1460.0,35.0,1430.0,1690.0,1410.0,8661095.0
10,2020.04.06,1425.0,50.0,1200.0,1745.0,1200.0,10154039.0
11,2020.04.03,1475.0,35.0,1405.0,1495.0,1405.0,557882.0
12,2020.04.02,1440.0,15.0,1390.0,1450.0,1360.0,329346.0
13,2020.04.01,1425.0,5.0,1420.0,1470.0,1390.0,628404.0
1,2020.03.31,1420.0,55.0,1385.0,1445.0,1375.0,462629.0
2,2020.03.30,1365.0,0.0,1350.0,1370.0,1310.0,249415.0
3,2020.03.27,1365.0,35.0,1385.0,1430.0,1315.0,535020.0
4,2020.03.26,1330.0,15.0,1325.0,1380.0,1265.0,672182.0
5,2020.03.25,1315.0,105.0,1240.0,1320.0,1240.0,762003.0
9,2020.03.24,1210.0,85.0,1130.0,1240.0,1120.0,416359.0
10,2020.03.23,1125.0,95.0,1215.0,1215.0,1100.0,497614.0
11,2020.03.20,1220.0,90.0,1100.0,1230.0,1100.0,563050.0
12,2020.03.19,1130.0,235.0,1350.0,1400.0,1105.0,807413.0
13,2020.03.18,1365.0,100.0,1465.0,1490.0,1360.0,283592.0
1,2020.03.17,1465.0,80.0,1455.0,1510.0,1425.0,385368.0
2,2020.03.16,1545.0,5.0,1560.0,1605.0,1500.0,382646.0
3,2020.03.13,1550.0,25.0,1305.0,1560.0,1305.0,841529.0
4,2020.03.12,1575.0,135.0,1665.0,1710.0,1545.0,624025.0
5,2020.03.11,1710.0,55.0,1785.0,1790.0,1685.0,293195.0
9,2020.03.10,1765.0,35.0,1730.0,1785.0,1690.0,428446.0
10,2020.03.09,1800.0,70.0,1845.0,1850.0,1770.0,335834.0
11,2020.03.06,1870.0,0.0,1850.0,1870.0,1820.0,325234.0
12,2020.03.05,1870.0,0.0,1870.0,1885.0,1855.0,228313.0
13,2020.03.04,1870.0,20.0,1895.0,1895.0,1845.0,238294.0
1,2020.03.03,1890.0,10.0,1890.0,1920.0,1850.0,309953.0
2,2020.03.02,1880.0,40.0,1840.0,1890.0,1810.0,249069.0
3,2020.02.28,1840.0,40.0,1895.0,1895.0,1830.0,313272.0
4,2020.02.27,1880.0,40.0,1915.0,1920.0,1865.0,325707.0
5,2020.02.26,1920.0,55.0,1860.0,1930.0,1815.0,330234.0
9,2020.02.25,1865.0,35.0,1820.0,1865.0,1815.0,264487.0
10,2020.02.24,1830.0,55.0,1840.0,1880.0,1805.0,497537.0
11,2020.02.21,1885.0,45.0,1920.0,1940.0,1855.0,408686.0
12,2020.02.20,1930.0,50.0,1965.0,1990.0,1925.0,367860.0
13,2020.02.19,1980.0,0.0,2005.0,2010.0,1940.0,301971.0
1,2020.02.18,1980.0,25.0,2000.0,2010.0,1950.0,262111.0
2,2020.02.17,2005.0,5.0,2010.0,2045.0,1985.0,400112.0
3,2020.02.14,2010.0,20.0,1990.0,2055.0,1950.0,548392.0
4,2020.02.13,1990.0,75.0,2085.0,2090.0,1990.0,1211243.0
5,2020.02.12,2065.0,135.0,1975.0,2485.0,1900.0,6724574.0
9,2020.02.11,1930.0,35.0,1910.0,2000.0,1910.0,499232.0
10,2020.02.10,1895.0,5.0,1870.0,1915.0,1835.0,219877.0
11,2020.02.07,1890.0,15.0,1890.0,1925.0,1880.0,262321.0
12,2020.02.06,1905.0,60.0,1835.0,1915.0,1835.0,339489.0
13,2020.02.05,1845.0,50.0,1875.0,1900.0,1835.0,524042.0
1,2020.02.04,1895.0,5.0,1905.0,1950.0,1880.0,318039.0
