,날짜,종가,전일비,시가,고가,저가,거래량
1,2020.04.29,148000.0,1500.0,147500.0,150000.0,147000.0,54933.0
2,2020.04.28,146500.0,3500.0,150000.0,150000.0,145000.0,53535.0
3,2020.04.27,150000.0,4000.0,147000.0,152500.0,145500.0,98372.0
4,2020.04.24,146000.0,2000.0,148000.0,148000.0,143500.0,42807.0
5,2020.04.23,148000.0,0.0,147000.0,150000.0,145000.0,77878.0
9,2020.04.22,148000.0,5500.0,141000.0,148000.0,140000.0,81220.0
10,2020.04.21,142500.0,2000.0,145500.0,145500.0,138500.0,67556.0
11,2020.04.20,144500.0,3000.0,149500.0,150000.0,144000.0,57152.0
12,2020.04.17,147500.0,4500.0,145000.0,148000.0,142000.0,109994.0
13,2020.04.16,143000.0,9500.0,133500.0,147000.0,133500.0,168418.0
1,2020.04.14,133500.0,2500.0,133000.0,135000.0,132000.0,46245.0
2,2020.04.13,131000.0,4000.0,135000.0,135500.0,130500.0,41272.0
3,2020.04.10,135000.0,1500.0,136000.0,136000.0,132500.0,51587.0
4,2020.04.09,136500.0,500.0,137000.0,137000.0,134500.0,89270.0
5,2020.04.08,136000.0,1000.0,134500.0,138000.0,133500.0,70682.0
9,2020.04.07,135000.0,3500.0,133000.0,136000.0,131500.0,93191.0
10,2020.04.06,131500.0,4500.0,128500.0,131500.0,127500.0,74357.0
11,2020.04.03,127000.0,4000.0,130000.0,130500.0,125500.0,105709.0
12,2020.04.02,131000.0,3000.0,129000.0,133000.0,126000.0,68311.0
13,2020.04.01,128000.0,8000.0,135500.0,136000.0,128000.0,72016.0
1,2020.03.31,136000.0,3500.0,133500.0,136000.0,132000.0,83500.0
2,2020.03.30,132500.0,3000.0,126500.0,133000.0,125500.0,67910.0
3,2020.03.27,129500.0,0.0,132000.0,132500.0,126500.0,103550.0
4,2020.03.26,129500.0,1500.0,131500.0,132500.0,129000.0,77888.0
5,2020.03.25,131000.0,1000.0,133500.0,135000.0,128500.0,122132.0
9,2020.03.24,132000.0,0.0,133000.0,134500.0,130500.0,99427.0
10,2020.03.23,132000.0,1500.0,127000.0,134500.0,123500.0,76485.0
11,2020.03.20,133500.0,6500.0,130500.0,133500.0,124500.0,109678.0
12,2020.03.19,127000.0,1500.0,128000.0,137000.0,118000.0,181614.0
13,2020.03.18,125500.0,7000.0,122000.0,131000.0,121500.0,112702.0
1,2020.03.17,118500.0,1000.0,113000.0,120500.0,112000.0,110094.0
2,2020.03.16,119500.0,2500.0,126500.0,129000.0,118000.0,89164.0
3,2020.03.13,122000.0,10000.0,122000.0,125000.0,110000.0,145289.0
4,2020.03.12,132000.0,4500.0,138000.0,138000.0,130000.0,64481.0
5,2020.03.11,136500.0,500.0,136500.0,139000.0,134500.0,52057.0
9,2020.03.10,137000.0,1500.0,135500.0,138500.0,135500.0,44224.0
10,2020.03.09,135500.0,5000.0,141000.0,141500.0,134000.0,64111.0
11,2020.03.06,140500.0,1500.0,141500.0,141500.0,138000.0,32271.0
12,2020.03.05,142000.0,0.0,143000.0,143000.0,140000.0,45374.0
13,2020.03.04,142000.0,7000.0,136000.0,142500.0,135000.0,71964.0
1,2020.03.03,135000.0,3000.0,134500.0,137000.0,133000.0,57397.0
2,2020.03.02,132000.0,1500.0,134500.0,135500.0,130000.0,46323.0
3,2020.02.28,133500.0,4000.0,134500.0,137000.0,132500.0,88109.0
4,2020.02.27,137500.0,500.0,137000.0,139000.0,136500.0,48639.0
5,2020.02.26,137000.0,500.0,139000.0,139000.0,135500.0,63000.0
9,2020.02.25,136500.0,2000.0,136000.0,139000.0,134500.0,64852.0
10,2020.02.24,134500.0,2000.0,138000.0,143000.0,134000.0,193266.0
11,2020.02.21,136500.0,500.0,136500.0,139000.0,136000.0,48417.0
12,2020.02.20,137000.0,2000.0,139000.0,140000.0,136000.0,47111.0
13,2020.02.19,139000.0,1000.0,142000.0,142000.0,138000.0,46195.0
1,2020.02.18,140000.0,1500.0,141000.0,141500.0,139500.0,40040.0
2,2020.02.17,141500.0,2000.0,144500.0,145000.0,141000.0,56942.0
3,2020.02.14,143500.0,4500.0,147000.0,147500.0,143500.0,50615.0
4,2020.02.13,148000.0,3000.0,145000.0,148000.0,143500.0,62816.0
5,2020.02.12,145000.0,1500.0,143500.0,145500.0,142500.0,62098.0
9,2020.02.11,143500.0,3000.0,146500.0,148500.0,143000.0,70741.0
10,2020.02.10,146500.0,500.0,147000.0,150000.0,143500.0,96252.0
11,2020.02.07,147000.0,1500.0,145500.0,151500.0,144500.0,83620.0
12,2020.02.06,145500.0,2500.0,144500.0,147000.0,142500.0,52474.0
13,2020.02.05,143000.0,1500.0,141500.0,144000.0,141500.0,45135.0
1,2020.02.04,141500.0,1000.0,142500.0,143500.0,138500.0,72637.0
