,날짜,종가,전일비,시가,고가,저가,거래량
1,2020.04.29,4995.0,10.0,5030.0,5060.0,4980.0,544784.0
2,2020.04.28,4985.0,75.0,5090.0,5090.0,4970.0,835513.0
3,2020.04.27,5060.0,80.0,5000.0,5100.0,4995.0,651705.0
4,2020.04.24,4980.0,180.0,5140.0,5140.0,4955.0,1088977.0
5,2020.04.23,5160.0,30.0,5240.0,5260.0,5100.0,1026003.0
9,2020.04.22,5190.0,80.0,5240.0,5350.0,5100.0,1262325.0
10,2020.04.21,5270.0,240.0,5040.0,5410.0,4815.0,5843916.0
11,2020.04.20,5030.0,20.0,5020.0,5150.0,4990.0,1463709.0
12,2020.04.17,5010.0,95.0,4960.0,5100.0,4910.0,1522443.0
13,2020.04.16,4915.0,15.0,4930.0,4950.0,4855.0,675275.0
1,2020.04.14,4930.0,55.0,4875.0,4975.0,4850.0,732032.0
2,2020.04.13,4875.0,65.0,4940.0,5050.0,4870.0,1017169.0
3,2020.04.10,4940.0,160.0,5150.0,5210.0,4850.0,1901522.0
4,2020.04.09,5100.0,185.0,4960.0,5170.0,4900.0,2780085.0
5,2020.04.08,4915.0,55.0,5000.0,5020.0,4910.0,1132441.0
9,2020.04.07,4970.0,40.0,5100.0,5190.0,4870.0,1600168.0
10,2020.04.06,5010.0,140.0,4935.0,5100.0,4910.0,1907952.0
11,2020.04.03,4870.0,160.0,4735.0,4965.0,4720.0,2178699.0
12,2020.04.02,4710.0,40.0,4680.0,4740.0,4535.0,1024280.0
13,2020.04.01,4670.0,180.0,4870.0,4920.0,4600.0,1807735.0
1,2020.03.31,4850.0,165.0,4820.0,4925.0,4665.0,2678645.0
2,2020.03.30,4685.0,290.0,4395.0,4830.0,4300.0,3299507.0
3,2020.03.27,4395.0,20.0,4575.0,4665.0,4230.0,2434609.0
4,2020.03.26,4415.0,70.0,4340.0,4690.0,4300.0,3690131.0
5,2020.03.25,4345.0,155.0,4400.0,4400.0,4220.0,2151482.0
9,2020.03.24,4190.0,360.0,3950.0,4390.0,3870.0,3110514.0
10,2020.03.23,3830.0,150.0,3930.0,4005.0,3750.0,1516114.0
11,2020.03.20,3980.0,285.0,3735.0,4015.0,3735.0,1803608.0
12,2020.03.19,3695.0,520.0,4320.0,4430.0,3695.0,2381197.0
13,2020.03.18,4215.0,170.0,4120.0,5100.0,4035.0,9321636.0
1,2020.03.17,4045.0,50.0,3700.0,4075.0,3530.0,1690944.0
2,2020.03.16,3995.0,40.0,4100.0,4300.0,3965.0,1205466.0
3,2020.03.13,4035.0,340.0,3895.0,4155.0,3740.0,2040603.0
4,2020.03.12,4375.0,320.0,4635.0,4690.0,4320.0,1328421.0
5,2020.03.11,4695.0,250.0,4890.0,4965.0,4625.0,1036774.0
9,2020.03.10,4945.0,175.0,5050.0,5110.0,4910.0,1114635.0
10,2020.03.09,5120.0,140.0,5110.0,5190.0,5030.0,585518.0
11,2020.03.06,5260.0,120.0,5320.0,5460.0,5150.0,830775.0
12,2020.03.05,5380.0,190.0,5260.0,5450.0,5200.0,823535.0
13,2020.03.04,5190.0,70.0,5050.0,5220.0,5040.0,451163.0
1,2020.03.03,5120.0,20.0,5210.0,5250.0,5100.0,641724.0
2,2020.03.02,5100.0,90.0,4970.0,5120.0,4835.0,824711.0
3,2020.02.28,5010.0,210.0,5180.0,5220.0,4980.0,777681.0
4,2020.02.27,5220.0,60.0,5240.0,5360.0,5160.0,607887.0
5,2020.02.26,5280.0,10.0,5190.0,5330.0,5170.0,628896.0
9,2020.02.25,5270.0,230.0,5040.0,5280.0,4980.0,848934.0
10,2020.02.24,5040.0,100.0,5050.0,5240.0,4950.0,1052058.0
11,2020.02.21,5140.0,410.0,5500.0,5530.0,5140.0,1268000.0
12,2020.02.20,5550.0,100.0,5620.0,5690.0,5550.0,551981.0
13,2020.02.19,5650.0,10.0,5700.0,5750.0,5600.0,538621.0
1,2020.02.18,5640.0,30.0,5640.0,5730.0,5610.0,427416.0
2,2020.02.17,5670.0,50.0,5720.0,5760.0,5640.0,478785.0
3,2020.02.14,5720.0,10.0,5690.0,5770.0,5680.0,427981.0
4,2020.02.13,5730.0,60.0,5840.0,5860.0,5700.0,705771.0
5,2020.02.12,5790.0,90.0,5870.0,5930.0,5740.0,564073.0
9,2020.02.11,5880.0,20.0,5890.0,5940.0,5840.0,360524.0
10,2020.02.10,5860.0,140.0,5950.0,6000.0,5770.0,525067.0
11,2020.02.07,6000.0,10.0,6000.0,6150.0,5920.0,830119.0
12,2020.02.06,5990.0,270.0,5750.0,6060.0,5750.0,1286263.0
