,종목코드,15-16,16-17,17-18,18-19,19-20
0,000070,1.7307692307692308,0.7841269841269841,0.7935222672064778,0.8520408163265306,0.49520958083832334
1,000080,1.2194570135746607,0.7551020408163265,1.1031941031941033,0.8173719376391982,1.4686648501362398
2,000100,1.405,0.791814946619217,0.9977528089887641,1.087837837837838,0.9296066252587992
3,000120,0.958974358974359,0.8903743315508021,0.8258258258258259,1.2327272727272727,0.7551622418879056
4,000150,0.7898617511520737,1.105017502917153,1.1246040126715946,0.9023474178403755,0.36420395421436
5,000210,1.3736263736263736,0.9245714285714286,0.9196538936959209,1.3198924731182795,0.6934826883910387
6,000240,1.083743842364532,0.884090909090909,0.9588688946015425,0.8525469168900804,0.5408805031446541
7,000270,1.0632768361581921,0.7874601487778958,0.8367071524966262,1.1435483870967742,0.7207334273624824
8,000640,1.283132530120482,0.6197183098591549,1.0227272727272727,0.7851851851851852,0.7745283018867924
9,000660,0.6266666666666667,1.7907801418439717,1.60990099009901,0.942189421894219,1.0234986945169713
10,000670,0.8546042003231018,0.9083175803402647,0.9542143600416233,0.8789531079607416,0.5707196029776674
11,000720,0.818089430894309,1.2298136645962734,0.8828282828282829,1.2196796338672768,0.48405253283302063
12,000810,1.1237911025145069,0.9225473321858864,1.0093283582089552,1.1423290203327172,0.4854368932038835
13,000880,0.9642365887207703,1.0242510699001426,1.0905292479108635,0.7905491698595147,0.4911147011308562
14,000990,3.078231292517007,1.0552486187845305,0.7722513089005235,0.8813559322033898,1.6076923076923078
15,001040,1.1412103746397695,0.8787878787878788,0.9137931034482759,0.7955974842767296,0.491699604743083
16,001060,2.232415902140673,1.2232876712328766,0.9540873460246361,0.8990610328638498,0.7571801566579635
17,001120,0.938255033557047,0.9213161659513591,0.8478260869565217,0.6098901098901099,0.533933933933934
18,001230,1.1793570219966159,1.836441893830703,0.7890625,0.7584158415841584,0.4680156657963446
19,001430,0.8087349397590361,1.0502793296089385,0.9148936170212766,0.7713178294573644,0.3793969849246231
20,001450,1.394,1.0043041606886658,1.1114285714285714,0.9845758354755784,0.5509138381201044
21,001520,2.6578947368421053,0.6775106082036775,0.7724425887265136,1.0405405405405406,0.5922077922077922
22,001680,0.6748251748251748,0.8324697754749568,1.0726141078838174,1.0909090909090908,0.6187943262411347
23,001740,0.7748756218905473,1.1990369181380418,0.7737617135207496,1.0484429065743945,0.7508250825082509
24,001800,0.7618257261410788,0.7298474945533769,0.0408955223880597,0.6861313868613139,0.6196808510638298
25,002240,0.859073359073359,0.8943820224719101,0.7701005025125628,0.8270799347471451,0.5364891518737672
26,002270,1.1732954545454546,0.7554479418886199,1.060897435897436,0.9682779456193353,0.4609984399375975
27,002350,1.1333333333333333,0.9688581314878892,0.8964285714285715,0.8127490039840638,0.4583333333333333
28,002380,0.7440366972477064,0.872996300863132,0.9759887005649718,0.9044862518089725,0.4096
29,002790,0.1005490734385724,0.8156996587030717,1.1882845188284519,0.502112676056338,0.7096774193548387
30,002960,1.1233183856502242,0.7934131736526946,0.8540880503144654,0.9484536082474226,0.7546583850931677
31,003000,1.1163636363636364,0.6954397394136808,1.1826697892271663,0.7465346534653465,1.2493368700265253
32,003240,0.771594684385382,0.9795479009687836,1.3813186813186813,1.2840095465393795,0.3847583643122677
33,003410,1.1488095238095237,0.7564766839378239,1.6369863013698631,0.2665271966527197,0.6907378335949764
34,003490,0.6134122287968442,1.0144694533762058,1.0713153724247226,0.9630177514792899,0.5791090629800307
35,003520,2.318713450292398,2.060529634300126,1.0110159118727051,0.8292978208232445,0.6817518248175183
36,003550,1.1296296296296295,1.0461997019374067,1.2264957264957266,0.8989547038327527,0.7170542635658915
37,003620,0.91,0.9706959706959707,0.6245283018867924,1.013091641490433,0.28330019880715707
38,003850,1.2164502164502164,0.895017793594306,1.1272365805168987,0.21428571428571427,0.934156378600823
39,003920,1.107095046854083,1.0278113663845223,0.8129411764705883,0.8842257597684515,0.48936170212765956
40,004000,0.9975155279503105,0.962640099626401,1.8292367399741267,0.6683168316831684,0.6232804232804233
41,004020,0.7421981004070556,1.0694698354661791,0.8717948717948718,0.9156862745098039,0.3618843683083512
42,004170,1.2083333333333333,0.9408866995073891,1.8717277486910995,0.9118881118881119,0.6441717791411042
43,004370,1.6093117408906883,0.7522012578616353,1.0234113712374582,1.0098039215686274,0.9385113268608414
44,004490,0.849601593625498,0.8651817116060961,0.8807588075880759,1.4461538461538461,0.5468085106382978
45,004800,1.629279811097993,0.9818840579710145,0.9040590405904059,0.6163265306122448,0.7947019867549668
46,004990,1.4302521008403362,0.07520564042303172,0.3307291666666667,0.778740157480315,0.46814964610717896
47,005180,0.8555691554467564,0.9799713876967096,0.8890510948905109,1.1133004926108374,0.9233038348082596
48,005250,1.3005464480874316,0.8025210084033614,1.4031413612565444,0.5982587064676617,0.8731808731808732
49,005300,1.0122767857142858,0.7800441014332966,1.0840989399293286,1.150586701434159,0.04963172804532578
50,005380,0.9115853658536586,1.0535117056856187,0.9111111111111111,0.8397212543554007,0.7087136929460581
51,005440,0.987146529562982,0.8151041666666666,0.8945686900958466,1.0178571428571428,0.47157894736842104
52,005490,0.8970588235294118,1.3629976580796253,1.1185567010309279,0.8187403993855606,0.5816135084427767
53,005610,0.7478411053540587,1.0161662817551964,0.5681818181818182,1.116,0.44229390681003583
54,005830,1.550561797752809,0.8432147562582345,1.015625,1.0676923076923077,0.4661383285302594
55,005850,0.8732782369146006,1.22397476340694,1.0695876288659794,1.0891566265060242,0.5707964601769911
56,005930,0.898805340829234,1.6106333072713057,1.1946601941747572,0.01830556684274685,1.0166481687014428
57,005940,0.6794425087108014,1.2871794871794873,1.1274900398406376,0.9646643109540636,0.6161172161172161
58,006120,1.267605633802817,0.8012345679012346,0.6394453004622496,0.6506024096385542,0.7481481481481481
59,006260,0.848747591522158,1.4574347332576618,1.1604361370716512,0.7342281879194631,0.5475319926873857
60,006280,1.0289017341040463,0.8904494382022472,1.3028391167192428,0.6997578692493946,0.986159169550173
61,006360,0.9026845637583892,1.141263940520446,0.9641693811074918,1.4425675675675675,0.4484777517564403
62,006390,0.8202959830866807,1.0953608247422681,0.68,2.934256055363322,0.5129716981132075
63,006400,0.7345864661654136,1.412487205731832,1.394927536231884,1.1246753246753247,1.0669745958429562
64,006650,2.3035714285714284,0.9496124031007752,1.2163265306122448,0.5453020134228188,0.5532307692307692
65,006800,0.617624521072797,1.1215880893300247,1.0199115044247788,0.8123644251626898,0.6535380507343124
66,006840,0.5654822335025381,1.0628366247755834,1.2314189189189189,0.7187928669410151,0.34064885496183206
67,007070,1.4364723467862481,1.096774193548387,0.6195445920303605,1.1837672281776417,0.7490297542043984
68,007310,1.5389718076285241,0.8189655172413793,0.9368421052631579,1.0660112359550562,0.6225296442687747
69,007570,1.5238095238095237,0.73046875,1.0815508021390374,0.7107540173053152,1.2
70,008060,0.8824152542372882,1.150060024009604,0.8716075156576201,1.1532934131736527,0.7580477673935618
71,008560,0.6166666666666667,1.0597439544807965,1.1476510067114094,1.2140350877192982,0.5163776493256262
72,008770,0.6673490276356192,0.691717791411043,2.1263858093126387,0.9979144942648592,0.7063740856844305
73,008930,4.275766016713092,0.38045602605863194,1.5924657534246576,0.8333333333333334,0.32903225806451614
74,009150,0.7730398899587345,1.2366548042704626,1.5179856115107915,1.018957345971564,0.8883720930232558
75,009240,1.1875,0.9649122807017544,0.7022727272727273,0.6504854368932039,0.5074626865671642
76,009420,3.69022869022869,0.7492957746478873,2.43609022556391,1.0524691358024691,0.6627565982404692
77,009540,0.8744769874476988,1.5789473684210527,0.8,0.9090909090909091,0.6366666666666667
78,009830,1.7338129496402879,1.095435684647303,1.128787878787879,0.7298657718120806,0.5862068965517241
79,010060,1.015228426395939,0.847,1.8536009445100354,0.6152866242038216,0.34627329192546585
80,010120,0.7236220472440945,1.02829162132753,1.2994708994708994,0.7923452768729642,0.7122302158273381
81,010130,1.1101992966002345,0.9123548046462513,1.1087962962962963,0.9801670146137788,0.7358892438764644
82,010140,0.5945945945945946,1.018181818181818,0.6892857142857143,1.0984455958549222,0.4516509433962264
83,010620,0.8552278820375335,1.3887147335423198,1.1286681715575622,0.594,0.44696969696969696
84,010780,0.6316146540027137,0.9785177228786252,0.6805708013172338,1.0274193548387096,0.6750392464678179
85,010950,1.449775112443778,1.0392967942088935,1.1940298507462686,0.7541666666666667,0.6077348066298343
86,011070,0.6951111111111111,1.7455242966751918,0.9230769230769231,0.9325396825396826,0.9234042553191489
87,011170,1.619277108433735,1.1026785714285714,1.1686909581646423,0.6951501154734411,0.6079734219269103
88,011210,0.7410071942446043,0.6592233009708738,0.8144329896907216,0.7667269439421338,0.6191037735849056
89,011780,0.729381443298969,1.392226148409894,1.2233502538071066,1.0217842323651452,0.6243654822335025
90,011790,0.8008021390374331,1.0283806343906512,1.2418831168831168,0.9568627450980393,1.0273224043715847
91,012330,0.9815195071868583,1.006276150627615,0.9958419958419958,0.8810020876826722,0.7890995260663507
92,012450,1.7369565217391305,1.178973717146433,0.6284501061571125,1.1891891891891893,0.5667613636363636
93,012630,0.8276481149012568,0.8817787418655098,0.9458794587945879,0.5097529258777633,0.3933673469387755
94,012750,1.0616844602609727,1.0022346368715085,1.1025641025641026,1.0091001011122345,0.7585170340681363
95,014680,1.213768115942029,1.1402985074626866,0.925392670157068,1.1697312588401698,0.9129383313180169
96,014820,1.986737400530504,0.8210947930574098,0.751219512195122,0.7510822510822511,0.5821325648414986
97,014830,0.7882534775888718,0.8774509803921569,1.1307262569832401,0.9960474308300395,0.6775793650793651
98,015760,1.2861806311207835,0.7859560067681896,0.7072120559741658,0.923896499238965,0.6260296540362438
99,016360,0.7461977186311787,0.8573248407643312,1.1693907875185736,0.8640406607369758,0.8014705882352942
100,017670,0.7664233576642335,1.2,0.9265873015873016,1.0899357601713062,0.68762278978389
101,017800,0.7015503875968992,1.16390423572744,1.2610759493670887,1.1329987452948558,0.6002214839424141
102,018250,,,,1.535022354694486,0.4388349514563107
103,018260,0.6603415559772297,0.7672413793103449,1.9138576779026217,0.9119373776908023,0.6051502145922747
104,018880,0.23772609819121446,1.008695652173913,1.2338362068965518,0.9956331877729258,0.7464912280701754
105,019680,1.5592972181551976,0.755868544600939,0.9888198757763975,0.7788944723618091,0.7838709677419354
106,020000,1.2012288786482335,0.7250639386189258,1.1710758377425043,1.3283132530120483,0.45351473922902497
107,020150,1.436046511627907,1.3724696356275303,2.200589970501475,1.002680965147453,0.8248663101604278
108,021240,1.011802575107296,1.0201484623541888,0.9334719334719335,1.0634743875278396,0.5780104712041885
109,023530,1.0938166311300639,0.847953216374269,1.07816091954023,0.7611940298507462,0.3988795518207283
110,024110,0.9233716475095786,1.012448132780083,1.2581967213114753,0.9348534201954397,0.4989547038327526
111,025540,1.3304964539007091,0.7771855010660981,0.7352537722908093,1.1343283582089552,0.4120065789473684
112,025860,1.072289156626506,0.9172625127681308,1.581291759465479,0.8063380281690141,0.5825327510917031
113,026960,1.0251572327044025,0.911042944785276,0.9040404040404041,0.7616387337057728,0.7628361858190709
114,027410,1.459915611814346,0.6069364161849711,0.12476190476190477,0.6190839694656488,0.4525277435265105
115,028050,0.2779973649538867,1.2180094786729858,1.4085603112840468,0.9060773480662984,0.6018292682926829
116,028260,0.9556313993174061,0.9107142857142857,1.0980392156862746,0.7714285714285715,0.7861111111111111
117,028670,1.1700468018720749,1.4666666666666666,0.9454545454545454,0.8096153846153846,0.66270783847981
