,class1,class2,2019,2018,2017,2016,2015,2014,2013,2012
0,수익(매출액),수익(매출액),2499238195608,2220233843148,2065510858297,1870335371370,1373768365388,1107627826810,1066244749466,833385024004
1,매출원가,매출원가,2117499690945,1873582901182,1687201496603,1512965846994,1064995130547,840222310559,820357142121,620836856612
2,매출총이익,매출총이익,381738504663,346650941966,378309361694,357369524376,308773234841,267405516251,245887607345,212548167392
3,판매비,판매비,252756710211,232966436567,260834066124,-226950619115,-185379310544,145938249972,139447143510,132019976931
4,관리비,관리비,82004101062,53764326016,62809041482,-64916348679,-66465050617,74560866664,70543364816,69131883247
5,영업이익(손실),영업이익(손실),46977693390,59920179383,54666254088,65502556582,56928873680,46906399615,35897099019,11396307214
6,금융수익,금융수익,1250913562,819513178,365906856,254206448,325634263,298908601,283418172,529685913
7,금융원가,금융원가,8804010767,5025850840,4857305389,-4338000522,-5438282261,7625047869,9491422228,2710112871
8,기타수익,기타수익,4135446541,7250875762,4887569371,3285893189,2575123823,3980700971,3575972034,5631250733
9,기타비용,기타비용,19464110614,8672249810,3758560436,-1521382856,-2731630092,2271901857,2837083647,1849534786
10,기타차익및차손,기타차익및차손,-2052197322,-1214586313,-776967344,-1423558245,-52334719,26253780,-729038439,484193989
11,법인세비용차감전순이익(손실),법인세비용차감전순이익(손실),22043734790,53077881360,50526897146,61759714596,51607384694,41315313241,26698944911,13481790192
12,법인세비용,법인세비용,1805304572,10908669461,12328487585,12228089842,13988686648,8004984093,5487785808,3159444823
13,계속영업이익(손실),계속영업이익(손실),20238430218,42169211899,38198409561,49531624754,37618698046,33310329148,21211159103,10322345369
14,중단영업이익(손실),중단영업이익(손실),0,0,0,,,53593869,859052018,253311189
15,당기순이익(손실),당기순이익(손실),20238430218,42169211899,38198409561,49531624754,37618698046,33363923017,22070211121,10575656558
16,당기순이익(손실)의 귀속 [abstract],지배기업의 소유주에게 귀속되는 당기순이익(손실),20199390489,42139244000,38173470306,49506288266,37573908474,33318657987,22043569339,10581528375
17,당기순이익(손실)의 귀속 [abstract],비지배지분에 귀속되는 당기순이익(손실),39039729,29967899,24939255,25336488,44789572,45265030,26641782,-5871817
18,주당이익 [abstract],기본주당이익(손실),2492,5199,4685,5914,4488,3980,2633,1264
