,class1,class2,2019,2018,2017,2016,2015,2014,2013,2012
0,수익(매출액),수익(매출액),1042352585053,1026318922641,963341307421,,,,,
1,수익(매출액),제품매출액,903791148766,888448170459,820940418739,,,351493259558,232963536946,161196016413
2,수익(매출액),상품매출액,114581975285,118548892406,123391012120,164860026223,136264406134,122100835171,92959358320,91142306594
3,수익(매출액),용역매출액,5199141085,519142164,451260946,,,,,
4,수익(매출액),기타수익(매출액),18780319917,18802717612,18558615616,15322872188,9719189083,4948091301,4225795534,3814342759
5,매출원가,매출원가,911681798978,890662482694,820885003125,-1103074341966,-1052973179020,-675409920852,-499088660651,-366330570958
6,매출원가,제품매출원가,803224539348,783680046304,707587481849,-680976999697,-623188610207,-314432084652,-211560508992,-138969080778
7,매출원가,상품매출원가,101375270313,106533598551,112758528741,-149196303461,-124836187229,-113234024907,-85151314950,-81084131694
8,매출원가,용역매출원가,4754575300,430295901,156243143,,,,-55310854342,-35640714912
9,매출원가,기타수익(매출액)에 대한 매출원가,2327414017,18541938,382749392,,,,,
10,매출총이익,매출총이익,130670786075,135656439947,142456304296,197684380984,165375091944,79189157905,50218560039,51816714637
11,판매비와관리비,판매비와관리비,55482666453,56857333877,54488633241,-70809017013,-66881100727,-52520058911,-33610260372,-35546025480
12,영업이익(손실),영업이익(손실),75188119622,78799106070,87967671055,126875363971,98493991217,26669098994,16608299667,16270689157
13,영업외 손익,영업외 손익,-12602849622,-13641289454,801540759,-19487494788,-41792328624,,,
14,금융수익,금융수익,2338538160,1501356190,1959988792,2765103492,2494613845,2553735737,3223323184,1915935544
15,금융원가,금융원가,11832875678,11319955500,12579807169,-15679081667,-23514119500,-18040199153,-11393937288,-14953732016
16,기타이익,기타이익,4722064186,4321224296,19962825432,,,,,
17,기타손실,기타손실,7830576290,8143914440,8541466296,,,,,
18,법인세비용차감전순이익(손실),법인세비용차감전순이익(손실),62585270000,65157816616,88769211814,107387869183,56701662593,1099702630,8489224241,3360037919
19,법인세비용,법인세비용,15785187014,9733051176,11133755222,-26801649651,-10600950595,-712200992,909547941,-4433225261
20,계속영업이익(손실),계속영업이익(손실),46800082986,55424765440,77635456592,,,,,
21,세후중단영업으로부터의 이익,세후중단영업으로부터의 이익,,8187394418,7033400105,,,,,
22,당기순이익(손실),당기순이익(손실),46800082986,63612159858,84668856697,80586219532,46100711998,387501638,9398772182,-1073187342
23,기타포괄손익,기타포괄손익,3299153745,2419267398,-16174621457,148419529,2706188850,-3848156222,-411732004,20066582
24,기타포괄손익,당기손익으로 재분류되지 않는항목(세후기타포괄손익),-1857532642,-1302190621,-325183884,-4222073176,-2614168486,-4540430002,-411732004,-136093318
25,기타포괄손익,확정급여제도의 재측정손익(세후기타포괄손익),-1857532642,-1302190621,-325183884,,,,,
26,기타포괄손익,당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),5156686387,3721458019,-15849437573,,,,,
27,기타포괄손익,해외사업장환산외환차이(세후기타포괄손익),5156686387,3721458019,-15853064573,4374119705,5321680249,690950867,,
28,기타포괄손익,매도가능금융자산평가손익(세후기타포괄손익),,,3627000,-3627000,-1322913,1322913,,156159900
29,총포괄손익,총포괄손익,50099236731,66031427256,68494235240,80734639061,48806900848,-3460654584,8987040178,-1053120760
30,당기순이익(손실)의 귀속 [abstract],지배기업의 소유주에게 귀속되는 당기순이익(손실),38156632194,53426100049,68385793489,,,,,
31,당기순이익(손실)의 귀속 [abstract],비지배지분에 귀속되는 당기순이익(손실),8643450792,10186059809,16283063208,22744665357,15086004250,-1830740687,-1022010789,-660033870
32,총 포괄손익의 귀속 [abstract],"총 포괄손익, 지배기업의 소유주에게 귀속되는 지분",42048014318,56314064462,51649361357,,,,,
33,총 포괄손익의 귀속 [abstract],"총 포괄손익, 비지배지분",8051222413,9717362794,16844873883,21632296422,14760373477,-2923561238,-1018836538,-660033870
34,주당이익 [abstract],기본주당이익(손실),1485,2079,2759,2375,1273,,,
35,주당이익 [abstract],우선주당이익(손실),1535,2129,2809,2426,1324,,,
36,주당계속영업이익,주당계속영업이익,,,,,,,,
37,주당계속영업이익,보통주 주당계속영업이익,1485,1761,2476,,,,,
38,주당계속영업이익,우선주 주당계속영업이익,1535,1803,2520,,,,,
39,주당중단영업이익,주당중단영업이익,,,,,,,,
40,주당중단영업이익,기본주당이익,,319,284,,,,,
41,주당중단영업이익,우선주당이익,,326,289,,,,,
