,class1,class2,2019,2018,2017,2016,2015,2014,2013,2012
0,,,,,,,,,,
1,,"4,39,40",5568884403422,8618691464760,5089700274155,6063776049914,5855804162348,4839617632664,1993145709937,
2,,"5,39,40",33813833932844,28016437839746,,,,,,
3,,"18,39,40",846322045773,413514356719,253175571063,321069343893,281816460128,369181596713,299985874172,
4,,"6,39,40",2613394543920,4013597767127,,,,,,
5,,"7,39,40",11995888256077,19549447882612,,,,,,
6,,8,2291582133258,1055576633606,458590932162,349539312382,220838486119,150848102422,122939492203,
7,,"9,12",386674236373,334494728844,333777273729,305336969993,309590839131,319409439527,325774645918,
8,,10,101719035800,168210538505,167196858904,95859676411,87984456822,101412642150,96062378374,
9,,11,155998661397,158370245436,8909208556,36929541649,47032260088,46315578021,48347019940,
10,,,3438447046,2622993668,414215192,754460491,359729735,19622323088,43135330169,
11,,,224704735,372229357,383619552,98231383,168084724,307572648,439311892,
12,,"13,38,39,40",2959491171559,1591572670951,,,,,,
13,,"14,38",28859822974,80764717414,76944730754,129940235395,55043169735,94700620881,60946512697,
14,,,60766311395178,64003674068745,48743042859148,37318213396089,31521072912737,25344422225456,21215645751763,
15,,,,,,,,,,
16,,"15,39,40",6590042820512,17062991438932,10570874476805,5377510180374,4742039649652,3270651667683,2368704329178,
17,,"16,39,40",3985471016882,2898948943031,,,,,,
18,,"18,39,40",953976082517,1221273299063,492378122808,779863293501,933896858636,526952834887,393175220413,
19,,"17,39,40",13953486912664,12333457566971,,,,,,
20,,"19,39,40",25260110944315,22434102043438,19364786345364,16177150647874,13237288815861,10840256826855,10022583629952,
21,,20,12261323028,8635004907,3812072725,10745911841,18590702129,13562032922,9993571980,
22,,21,19682570684,59608436261,48396141379,42533493871,7048401428,6118087670,5157179385,
23,,24,88773993035,72974437252,156445836432,26725637632,31389116353,123580470,87859158,
24,,24,53503757512,19020247971,14861692772,54189535477,50919534293,48946727656,17699519205,
25,,"22,38,39,40",4678150794175,2890119622312,1829414788871,936887323595,820069958490,656482066657,558532636850,
26,,23,137875457316,104615345441,63496164786,46018732403,49389592358,43117986430,39216611465,
27,,,55733335672640,59105746385579,44605780672000,33818716269560,28350223419014,22484109383081,18549296970628,
28,,,,,,,,,,
29,,,5003691633406,4316632387660,3856137009108,3377800635961,3170176924755,2859693823691,2662470805585,
30,,25,307921215000,307921215000,307921215000,307921215000,307921215000,307921215000,307921215000,
31,,25,614756059356,614756059356,603773458241,603417356663,603417356663,603417356663,605402898735,
32,,25,-50142077042,-50142077042,-50142077042,-50142077042,-50142077042,-50431162042,-50146842695,
33,,"25,33",112015872466,164251084666,239729756731,224899110030,238249374311,211130700526,238825280036,
34,,25,4019140563626,3279846105680,2754854656178,2291705031310,2070731055823,1787655713544,1560468254509,
35,,,29284089132,581295295506,281125178040,121696490568,672568968,619018684,3877975550,
36,,,5032975722538,4897927683166,4137262187148,3499497126529,3170849493723,2860312842375,2666348781135,
37,,,60766311395178,64003674068745,48743042859148,37318213396089,31521072912737,25344422225456,21215645751763,
