,class1,class2,2019,2018,2017,2016,2015,2014,2013,2012
0,,,,,,,,,,
1,,"4,6,7,43,45",,,,3414050510649,3091259795281,3206316978580,,
2,,"4,6,8,11",,,,1668566686612,1011442821218,885064112441,,
3,,"4,6,9,11,45",,,,6139927683718,5247715481081,4997538279653,,
4,,"4,6,10,11",,,,6201445157642,6843908674074,6343756979945,,
5,,"4,12,13,14,45",,,,74087010344356,72057993312851,66555893244087,,
6,,"4,6,16",,,,157203376708,177928413220,338510567656,,
7,,17,,,,32350879977,34951476778,,,
8,,18,,,,801044562958,795929110164,793389725103,,
9,,19,,,,324939472089,367601785509,412219415666,,
10,,18,,,,137814307269,132409739983,133508413565,,
11,,42,,,,26172201760,29295737806,,,
12,,36,,,,1432682560,15886357038,,,
13,,"15,20,45",,,,490231456109,473225402072,383866210004,,
14,,,,,,93482189322407,90279548107075,84050063926700,,
15,,,,,,,,,,
16,,"4,6,21,45",,,,67604391266663,64361451158459,59906495454005,,
17,,"4,6,22,45",,,,6332707672452,6025842385424,6664307425428,,
18,,"4,6,23,45",,,,8781597538084,8152822161590,7299509154641,,
19,,"4,6,16",,,,156714181965,170331267224,290544299745,,
20,,24,,,,7538020304,23012061193,60430473197,,
21,,"25,39",,,,108431694771,149008521243,195701320579,,
22,,36,,,,81861079405,64066981250,52846362565,,
23,,36,,,,37879396951,75473596589,48337434682,,
24,,"4,6,26,45",,,,3283915640637,5066857352224,4067948107598,,
25,,,,,,86395036491232,84088865485196,78586120032440,,
26,,,,,,,,,,
27,,,,,,6782618382474,5886216134196,4765683316153,,
28,,27,,,,1629676230000,1279676230000,1171899495000,,
29,,27,,,,259277011000,259277011000,,,
30,,27,,,,789802175625,672809192535,353678831743,,
31,,"27,37",,,,2190823969,23958713189,23363971072,,
32,,27,,,,4101672141880,3650494987472,3216741018338,,
33,,,,,,304534448701,304466487683,698260578107,,
34,,,,,,7087152831175,6190682621879,5463943894260,,
35,,,,,,93482189322407,90279548107075,84050063926700,,
